night,rh_mean,rh_min,rh_max,dpd_mean,dpd_min,dpd_max,t_air_mean,t_air_min,t_air_max,wind_mean,wind_min,wind_max,pres_mean,pres_min,pres_max,precip_night,precip_known_hours,n_hours_rh,e_tcc_mean,e_tcc_min,e_tcc_max,e_lcc_mean,e_mcc_mean,e_hcc_mean,e_mh_mean,e_mh_min,e_rh_mean,e_t2m_mean,e_precip_night,moon_illum,dark_hours,night_hours,dark_frac
2017-12-11,99.889,99.000,100.000,0.016,0.000,0.140,2.811,2.400,3.300,6.456,5.700,7.200,700.578,700.100,701.100,0.000,9.000,9.000,0.944,0.580,1.000,0.940,0.349,0.021,0.361,0.180,91.444,-0.978,0.300,0.386,6.530,10.640,0.614
2017-12-12,98.222,94.000,100.000,0.257,0.000,0.870,2.100,1.000,3.200,2.411,1.300,4.100,701.956,701.000,703.700,2.000,9.000,9.000,0.946,0.860,1.000,0.923,0.608,0.000,0.608,0.470,96.111,-0.933,0.200,0.289,7.410,10.650,0.696
2017-12-13,97.667,92.000,100.000,0.338,0.000,1.170,1.800,1.400,2.200,3.789,0.600,6.900,701.956,701.300,702.500,2.500,9.000,9.000,0.426,0.260,0.530,0.376,0.272,0.000,0.272,0.200,87.222,-1.233,0.300,0.204,8.280,10.650,0.778
2017-12-14,89.889,72.000,100.000,1.600,0.000,4.580,2.278,0.700,3.500,1.967,0.800,4.500,702.433,701.700,703.100,0.000,9.000,9.000,0.752,0.310,1.000,0.742,0.134,0.000,0.134,0.070,94.667,0.644,0.000,0.131,9.140,10.650,0.858
2017-12-15,70.444,57.000,84.000,4.989,2.420,7.790,3.333,2.000,4.500,1.833,0.800,3.000,703.000,702.300,703.400,0.000,9.000,9.000,0.871,0.690,1.000,0.574,0.050,0.540,0.556,0.020,92.111,1.433,0.200,0.073,9.990,10.650,0.938
2017-12-16,100.000,100.000,100.000,0.000,0.000,0.000,1.767,0.800,2.500,3.367,2.500,3.800,702.233,701.600,702.800,0.000,9.000,9.000,0.992,0.980,1.000,0.961,0.102,0.614,0.652,0.236,89.778,-3.967,0.000,0.032,10.660,10.660,1.000
2017-12-17,100.000,100.000,100.000,0.000,0.000,0.000,0.233,-0.300,0.700,7.244,6.300,8.100,701.100,700.300,701.600,0.000,9.000,9.000,0.972,0.860,1.000,0.962,0.114,0.000,0.114,0.030,94.444,-3.967,0.100,0.008,10.660,10.660,1.000
2017-12-18,89.667,84.000,96.000,1.563,0.580,2.480,4.322,3.600,5.100,4.900,4.000,5.900,703.211,702.800,703.600,0.000,9.000,9.000,0.607,0.480,0.800,0.462,0.287,0.154,0.393,0.160,90.556,-2.644,0.400,0.001,10.660,10.660,1.000
2017-12-19,100.000,100.000,100.000,0.000,0.000,0.000,3.722,3.400,3.900,5.433,3.700,6.900,704.689,704.400,705.000,0.500,9.000,9.000,0.896,0.680,0.970,0.872,0.526,0.016,0.534,0.460,91.222,-2.711,0.100,0.013,10.660,10.660,1.000
2017-12-20,14.889,7.000,25.000,25.634,18.330,33.490,4.989,4.200,6.500,2.522,0.300,4.700,705.833,705.200,706.300,0.000,9.000,9.000,0.180,0.110,0.300,0.172,0.013,0.000,0.013,0.000,82.667,-4.378,0.000,0.042,10.270,10.660,0.964
2017-12-21,30.111,17.000,36.000,16.302,13.560,23.170,3.633,2.200,5.400,6.356,4.100,7.600,704.378,703.500,705.400,0.000,9.000,9.000,0.262,0.150,0.360,0.259,0.010,0.000,0.010,0.000,72.778,-1.200,0.000,0.087,9.440,10.660,0.886
2017-12-22,66.667,59.000,71.000,5.669,4.780,7.310,4.000,3.700,4.400,4.700,3.000,5.600,703.367,702.700,704.000,0.000,9.000,9.000,0.219,0.120,0.320,0.208,0.010,0.000,0.010,0.000,84.000,0.078,0.000,0.148,8.600,10.660,0.806
2017-12-23,85.000,81.000,90.000,2.288,1.470,2.970,3.200,2.200,3.900,7.978,6.200,9.500,701.989,701.300,702.500,0.000,9.000,9.000,0.187,0.090,0.220,0.181,0.001,0.000,0.001,0.000,91.333,0.822,0.000,0.222,7.740,10.660,0.726
2017-12-24,99.889,99.000,100.000,0.016,0.000,0.140,4.111,3.600,5.000,10.378,8.600,11.500,701.189,700.400,702.200,0.000,9.000,9.000,0.492,0.310,0.660,0.481,0.132,0.008,0.138,0.000,90.667,1.889,1.700,0.309,6.870,10.660,0.645
2017-12-25,53.889,25.000,100.000,10.371,0.000,18.560,4.222,2.100,5.800,10.578,9.100,11.500,702.478,701.500,703.000,0.000,9.000,9.000,0.491,0.340,0.770,0.323,0.000,0.207,0.207,0.050,86.222,1.711,0.000,0.404,5.990,10.660,0.562
2017-12-26,15.444,11.000,21.000,24.876,20.860,28.430,7.278,6.300,8.500,5.300,3.100,6.800,704.200,703.500,704.800,0.000,9.000,9.000,0.517,0.350,0.800,0.310,0.102,0.231,0.304,0.107,83.444,0.967,0.200,0.507,5.090,10.660,0.478
2017-12-27,19.667,9.000,28.000,22.012,17.080,30.440,5.422,5.100,5.700,4.767,3.500,6.100,703.989,703.400,704.400,0.000,9.000,9.000,0.531,0.340,0.790,0.504,0.024,0.020,0.043,0.000,85.111,0.989,0.000,0.612,4.150,10.650,0.390
2017-12-28,97.667,88.000,100.000,0.342,0.000,1.780,2.078,0.600,2.800,5.078,3.500,5.900,702.922,702.500,703.200,1.500,9.000,9.000,0.951,0.720,1.000,0.947,0.468,0.000,0.468,0.040,93.667,0.811,2.100,0.716,3.180,10.650,0.298
2017-12-29,35.222,3.000,100.000,20.528,0.000,42.410,3.300,-1.000,6.700,4.511,1.700,7.600,703.722,702.800,704.200,0.000,9.000,9.000,0.396,0.230,0.520,0.389,0.042,0.000,0.042,0.020,87.778,-0.278,0.000,0.812,2.150,10.650,0.202
2017-12-30,43.667,30.000,63.000,11.399,6.350,15.920,3.056,2.700,3.700,1.367,0.000,2.400,702.711,701.800,703.400,0.000,9.000,9.000,0.821,0.290,1.000,0.817,0.139,0.000,0.139,0.040,88.778,0.611,1.900,0.895,1.070,10.650,0.101
2017-12-31,100.000,100.000,100.000,0.000,0.000,0.000,-0.133,-0.400,0.000,7.944,6.400,9.100,700.656,700.100,701.300,0.000,9.000,9.000,1.000,1.000,1.000,1.000,0.111,0.000,0.111,0.070,97.000,-1.278,1.300,0.957,0.000,10.640,0.000
2018-01-01,55.889,52.000,61.000,8.030,6.800,9.040,3.833,3.000,4.800,1.444,0.600,2.000,702.356,701.900,702.600,0.000,9.000,9.000,0.366,0.180,0.520,0.361,0.051,0.000,0.051,0.020,89.778,-1.156,0.200,0.992,0.000,10.640,0.000
2018-01-02,35.222,26.000,51.000,14.519,9.290,18.150,6.278,4.700,7.100,1.789,0.800,2.900,703.344,703.100,703.500,0.000,9.000,9.000,0.809,0.680,0.910,0.321,0.019,0.698,0.705,0.500,88.667,-0.100,0.000,0.998,0.000,10.630,0.000
2018-01-03,62.000,55.000,77.000,6.829,3.660,8.440,6.367,3.800,7.100,6.933,4.500,9.100,702.889,702.100,703.600,0.000,9.000,9.000,0.841,0.630,0.970,0.441,0.073,0.668,0.685,0.030,86.778,0.922,0.000,0.973,0.080,10.630,0.008
2018-01-04,100.000,100.000,100.000,0.000,0.000,0.000,4.989,4.200,5.300,6.933,6.200,7.400,701.556,700.400,702.300,6.500,9.000,9.000,0.991,0.970,1.000,0.892,0.864,0.477,0.912,0.693,98.556,2.256,2.100,0.920,1.170,10.620,0.110
2018-01-05,100.000,100.000,100.000,0.000,0.000,0.000,5.378,4.500,6.000,7.133,5.700,9.300,702.011,701.400,702.500,1.500,9.000,9.000,0.966,0.810,1.000,0.939,0.647,0.000,0.647,0.480,99.111,2.000,2.700,0.845,2.220,10.620,0.209
2018-01-06,100.000,100.000,100.000,0.000,0.000,0.000,6.511,5.500,7.500,6.411,3.500,10.400,700.822,700.200,701.100,29.000,9.000,9.000,0.999,0.990,1.000,0.992,0.983,0.266,0.989,0.975,99.111,1.767,19.800,0.754,3.220,10.610,0.303
2018-01-07,100.000,100.000,100.000,0.000,0.000,0.000,7.200,6.800,7.300,9.511,8.300,11.800,700.811,699.900,701.500,39.000,9.000,9.000,1.000,1.000,1.000,1.000,0.903,0.374,0.936,0.809,98.444,3.511,6.200,0.655,4.170,10.600,0.393
2018-01-08,100.000,100.000,100.000,0.000,0.000,0.000,3.222,0.000,5.100,8.033,4.900,10.300,698.789,696.300,700.100,21.000,9.000,9.000,1.000,1.000,1.000,1.000,0.858,0.090,0.869,0.690,99.333,2.933,30.200,0.551,5.080,10.600,0.479
2018-01-09,100.000,100.000,100.000,0.000,0.000,0.000,-0.411,-2.500,1.400,9.900,8.200,11.900,698.300,696.500,699.500,8.000,9.000,9.000,0.998,0.980,1.000,0.991,0.924,0.000,0.924,0.830,94.667,-4.189,11.900,0.449,5.960,10.590,0.563
2018-01-10,76.111,61.000,91.000,3.211,1.090,5.610,-5.589,-7.500,-4.600,7.600,6.300,9.200,698.011,696.400,699.100,0.000,9.000,9.000,0.713,0.340,0.900,0.417,0.623,0.000,0.623,0.220,74.556,-6.800,2.100,0.352,6.820,10.580,0.645
2018-01-11,34.778,17.000,54.000,12.209,6.880,18.800,-7.944,-8.400,-7.600,6.644,5.600,8.900,697.344,694.700,698.700,0.000,9.000,9.000,0.366,0.270,0.460,0.357,0.062,0.000,0.062,0.040,66.111,-9.389,0.300,0.262,7.670,10.580,0.726
2018-01-12,36.556,25.000,67.000,11.507,4.510,15.170,-7.533,-8.400,-6.100,5.867,3.000,7.800,699.056,698.700,699.500,0.000,9.000,9.000,0.246,0.120,0.360,0.243,0.069,0.000,0.069,0.030,71.222,-10.589,0.100,0.183,8.520,10.570,0.806
2018-01-13,37.444,20.000,55.000,11.601,6.800,17.660,-4.922,-5.600,-4.400,4.167,1.400,7.900,699.856,699.400,700.100,0.000,9.000,9.000,0.381,0.250,0.490,0.368,0.164,0.000,0.164,0.100,79.889,-8.556,0.000,0.116,9.350,10.560,0.886
2018-01-14,79.333,64.000,89.000,2.833,1.390,5.250,-1.144,-1.600,-0.700,4.067,3.600,4.600,700.744,700.100,701.300,0.000,9.000,9.000,0.298,0.240,0.360,0.188,0.207,0.000,0.207,0.150,84.889,-3.500,0.000,0.062,10.170,10.550,0.964
2018-01-15,63.889,52.000,84.000,6.146,2.090,8.810,0.811,-0.500,1.500,3.500,0.900,5.200,700.400,699.700,701.000,0.000,9.000,9.000,0.228,0.160,0.330,0.218,0.073,0.000,0.073,0.020,85.222,-1.656,0.000,0.025,10.540,10.540,1.000
2018-01-16,91.333,86.000,97.000,1.284,0.430,2.120,2.989,2.600,3.300,8.067,7.400,8.800,699.733,699.400,700.100,0.000,9.000,9.000,0.176,0.110,0.300,0.161,0.036,0.000,0.036,0.010,77.556,1.689,0.000,0.004,10.530,10.530,1.000
2018-01-17,51.556,36.000,74.000,9.504,4.240,13.960,5.067,4.700,5.900,8.589,6.500,10.100,702.156,701.900,702.500,0.000,9.000,9.000,0.297,0.230,0.370,0.270,0.033,0.046,0.079,0.010,89.111,2.722,0.000,0.001,10.520,10.520,1.000
2018-01-18,100.000,100.000,100.000,0.000,0.000,0.000,7.256,7.000,7.600,4.656,3.400,6.100,704.167,703.500,704.600,11.000,9.000,9.000,0.769,0.350,1.000,0.746,0.357,0.000,0.357,0.110,93.333,3.222,0.700,0.017,10.510,10.510,1.000
2018-01-19,100.000,100.000,100.000,0.000,0.000,0.000,6.256,6.000,6.700,5.756,4.100,8.100,703.133,702.200,703.700,5.000,9.000,9.000,0.838,0.530,1.000,0.808,0.287,0.000,0.287,0.200,94.889,4.278,0.700,0.050,9.910,10.500,0.944
2018-01-20,99.222,95.000,100.000,0.113,0.000,0.730,3.956,3.700,4.100,6.422,4.800,7.700,701.478,700.900,701.900,0.000,9.000,9.000,0.380,0.170,1.000,0.378,0.028,0.000,0.028,0.000,93.222,2.311,0.700,0.101,9.040,10.490,0.862
2018-01-21,100.000,100.000,100.000,0.000,0.000,0.000,3.556,2.500,4.300,5.922,5.300,6.900,699.600,698.700,700.200,3.000,9.000,9.000,0.738,0.210,0.980,0.336,0.333,0.476,0.640,0.147,93.444,2.078,0.000,0.169,8.160,10.480,0.779
2018-01-22,100.000,100.000,100.000,0.000,0.000,0.000,2.933,1.200,3.800,8.433,6.400,11.000,698.156,696.500,699.100,0.500,9.000,9.000,0.544,0.220,1.000,0.537,0.222,0.000,0.222,0.130,87.889,1.678,2.600,0.251,7.270,10.460,0.694
2018-01-23,67.556,42.000,98.000,5.066,0.240,10.120,-1.011,-1.500,-0.200,5.778,4.200,7.400,698.800,698.000,699.300,0.000,9.000,9.000,0.234,0.170,0.320,0.229,0.052,0.000,0.052,0.030,79.333,-0.067,0.500,0.346,6.360,10.450,0.608
2018-01-24,99.889,99.000,100.000,0.016,0.000,0.140,0.456,0.400,0.700,9.411,7.700,10.700,698.722,697.900,699.400,0.000,9.000,9.000,0.256,0.170,0.470,0.252,0.028,0.000,0.028,0.000,90.111,-0.578,0.100,0.450,5.420,10.440,0.519
2018-01-25,100.000,100.000,100.000,0.000,0.000,0.000,1.044,0.400,1.700,8.144,5.700,9.800,699.989,699.500,700.300,0.000,9.000,9.000,0.370,0.240,0.520,0.362,0.117,0.000,0.117,0.060,82.000,-0.144,0.300,0.559,4.440,10.430,0.426
2018-01-26,100.000,100.000,100.000,0.000,0.000,0.000,2.111,1.800,2.400,8.811,6.600,10.300,699.544,698.700,700.200,0.000,9.000,9.000,0.484,0.350,0.600,0.480,0.087,0.000,0.087,0.010,94.556,-1.644,1.000,0.668,3.420,10.410,0.328
2018-01-27,100.000,100.000,100.000,0.000,0.000,0.000,3.656,3.400,4.100,8.144,6.200,10.200,699.789,698.700,700.400,1.500,9.000,9.000,0.816,0.510,1.000,0.782,0.144,0.039,0.173,0.000,97.111,1.700,0.000,0.772,2.360,10.400,0.227
2018-01-28,100.000,100.000,100.000,0.000,0.000,0.000,3.856,2.300,4.900,9.544,6.400,12.600,698.244,696.100,699.900,15.500,9.000,9.000,0.968,0.830,1.000,0.961,0.319,0.003,0.321,0.220,99.111,0.978,6.700,0.863,1.290,10.390,0.124
2018-01-29,100.000,100.000,100.000,0.000,0.000,0.000,1.278,0.000,2.100,8.156,7.000,9.300,697.600,697.000,698.200,15.000,9.000,9.000,1.000,1.000,1.000,1.000,0.843,0.010,0.845,0.790,100.000,-4.711,14.300,0.935,0.240,10.370,0.023
2018-01-30,100.000,100.000,100.000,0.000,0.000,0.000,0.200,-0.100,0.300,5.011,4.100,7.800,699.489,698.900,699.800,3.000,9.000,9.000,0.961,0.900,1.000,0.934,0.787,0.000,0.787,0.550,97.778,-3.556,2.100,0.982,0.000,10.360,0.000
2018-01-31,100.000,100.000,100.000,0.000,0.000,0.000,0.867,0.100,1.200,7.256,5.100,9.100,698.989,697.700,699.600,18.500,9.000,9.000,0.987,0.950,1.000,0.943,0.862,0.000,0.862,0.660,99.778,-2.056,6.700,1.000,0.000,10.340,0.000
2018-02-01,98.333,85.000,100.000,0.217,0.000,1.950,-1.322,-2.200,-0.800,9.120,8.400,10.000,698.900,698.300,699.400,0.000,9.000,9.000,1.000,1.000,1.000,1.000,0.219,0.000,0.219,0.060,99.556,-3.367,1.700,0.988,0.000,10.330,0.000
2018-02-02,99.778,99.000,100.000,0.027,0.000,0.120,-2.211,-2.800,-1.900,6.275,5.300,7.200,699.211,698.500,699.900,0.000,9.000,9.000,1.000,1.000,1.000,1.000,0.667,0.000,0.667,0.510,99.889,-5.311,5.800,0.949,0.620,10.310,0.060
2018-02-03,99.889,99.000,100.000,0.013,0.000,0.120,-2.600,-3.000,-2.300,,,,697.267,696.700,697.700,0.000,9.000,9.000,1.000,1.000,1.000,1.000,0.786,0.000,0.786,0.690,99.778,-9.256,10.400,0.887,1.630,10.300,0.158
2018-02-04,99.222,99.000,100.000,0.093,0.000,0.120,-3.611,-4.000,-3.100,,,,696.989,696.200,697.700,0.000,9.000,9.000,1.000,1.000,1.000,1.000,0.886,0.000,0.886,0.810,100.000,-10.222,9.300,0.808,2.590,10.280,0.252
2018-02-05,98.444,98.000,99.000,0.187,0.120,0.240,-5.011,-5.200,-4.600,,,,696.144,695.800,696.400,0.000,9.000,9.000,0.984,0.940,1.000,0.978,0.218,0.000,0.218,0.170,98.667,-11.478,4.100,0.717,3.520,10.270,0.343
2018-02-06,97.556,97.000,99.000,0.289,0.120,0.360,-5.233,-6.200,-4.000,,,,695.989,695.800,696.300,0.000,9.000,9.000,0.862,0.420,1.000,0.840,0.308,0.000,0.308,0.120,95.667,-9.456,0.800,0.620,4.410,10.250,0.431
2018-02-07,99.778,99.000,100.000,0.027,0.000,0.120,-3.044,-3.600,-2.500,,,,697.222,696.700,697.700,0.000,9.000,9.000,0.989,0.980,0.990,0.949,0.948,0.007,0.948,0.910,98.111,-7.567,7.500,0.521,5.290,10.230,0.517
2018-02-08,100.000,100.000,100.000,0.000,0.000,0.000,-0.144,-0.400,0.000,,,,697.611,697.500,697.800,0.000,9.000,9.000,0.951,0.890,0.990,0.916,0.569,0.183,0.661,0.530,97.778,-6.767,0.500,0.424,6.150,10.220,0.602
2018-02-09,100.000,100.000,100.000,0.000,0.000,0.000,2.222,2.000,2.500,8.200,7.200,9.800,700.478,700.200,700.700,0.500,9.000,9.000,0.709,0.190,0.930,0.669,0.099,0.261,0.333,0.070,97.778,-4.222,0.000,0.331,6.990,10.200,0.686
2018-02-10,100.000,100.000,100.000,0.000,0.000,0.000,3.811,3.500,4.100,7.133,6.300,8.100,700.978,699.900,701.700,4.000,9.000,9.000,0.997,0.980,1.000,0.992,0.634,0.000,0.634,0.470,100.000,-1.944,2.400,0.245,7.820,10.180,0.768
2018-02-11,100.000,100.000,100.000,0.000,0.000,0.000,-0.789,-1.600,-0.200,9.500,9.300,9.700,700.222,699.400,700.700,0.000,9.000,9.000,1.000,1.000,1.000,1.000,0.106,0.000,0.106,0.090,97.111,-3.456,2.000,0.169,8.630,10.160,0.849
2018-02-12,100.000,100.000,100.000,0.000,0.000,0.000,-2.244,-2.900,-1.700,11.100,11.100,11.100,700.300,699.400,700.700,0.000,9.000,9.000,0.999,0.990,1.000,0.999,0.092,0.000,0.092,0.070,90.556,-4.744,1.000,0.105,9.410,10.150,0.927
2018-02-13,18.000,12.000,27.000,22.774,17.100,27.470,4.722,2.100,6.600,7.556,5.100,11.700,701.711,700.900,702.300,0.000,9.000,9.000,0.976,0.890,1.000,0.849,0.042,0.814,0.822,0.734,94.778,-2.178,0.000,0.054,10.130,10.130,1.000
2018-02-14,18.444,16.000,22.000,22.253,19.970,24.050,5.367,4.800,6.300,9.867,9.200,10.600,702.700,702.300,703.100,0.000,9.000,9.000,0.478,0.140,0.630,0.043,0.001,0.452,0.453,0.130,80.778,0.078,0.000,0.019,10.110,10.110,1.000
2018-02-15,30.556,27.000,40.000,16.169,12.540,17.670,5.978,4.900,6.400,9.233,8.300,9.900,702.678,701.600,703.400,0.000,9.000,9.000,0.140,0.060,0.180,0.132,0.008,0.002,0.010,0.000,67.889,3.856,0.000,0.002,10.090,10.090,1.000
2018-02-16,67.000,53.000,81.000,5.678,2.930,8.690,2.789,1.800,3.400,6.211,5.400,6.900,701.689,701.000,702.200,0.000,9.000,9.000,0.789,0.530,0.920,0.086,0.002,0.773,0.774,0.530,77.556,2.956,0.000,0.004,10.070,10.070,1.000
2018-02-17,51.444,44.000,55.000,9.050,8.130,11.100,2.589,2.000,3.100,8.556,7.700,9.600,701.822,701.300,702.200,0.000,9.000,9.000,0.289,0.190,0.440,0.283,0.001,0.001,0.002,0.000,84.778,2.333,0.000,0.025,10.050,10.050,1.000
2018-02-18,60.333,44.000,76.000,7.082,3.780,11.000,1.622,0.700,2.500,8.667,7.600,10.700,702.700,702.200,703.000,0.000,9.000,9.000,0.331,0.150,0.440,0.076,0.006,0.268,0.271,0.120,50.333,3.233,0.000,0.067,9.150,10.030,0.912
2018-02-19,72.889,44.000,100.000,5.129,0.000,11.160,2.722,1.300,3.900,6.522,5.400,8.700,702.333,701.600,702.900,0.000,9.000,9.000,0.190,0.040,0.560,0.019,0.007,0.157,0.163,0.020,47.778,2.811,0.000,0.128,8.240,10.010,0.822
2018-02-20,100.000,100.000,100.000,0.000,0.000,0.000,4.267,3.600,4.800,7.767,6.400,9.600,701.356,700.600,701.900,0.000,9.000,9.000,0.860,0.650,0.990,0.450,0.347,0.697,0.788,0.476,74.444,3.156,0.200,0.207,7.300,9.990,0.730
2018-02-21,100.000,100.000,100.000,0.000,0.000,0.000,3.900,3.400,4.200,7.500,6.600,8.500,700.378,700.000,700.700,2.500,9.000,9.000,0.940,0.460,1.000,0.932,0.264,0.030,0.281,0.198,96.222,2.267,2.800,0.300,6.330,9.970,0.635
2018-02-22,98.444,86.000,100.000,0.232,0.000,2.090,2.222,1.300,3.600,6.489,5.100,9.700,700.444,699.700,701.000,20.000,9.000,9.000,0.988,0.960,1.000,0.948,0.727,0.657,0.873,0.517,99.778,0.089,5.100,0.404,5.340,9.950,0.536
2018-02-23,86.222,61.000,100.000,2.277,0.000,6.800,2.011,1.500,3.100,5.711,3.500,7.600,702.956,701.400,703.500,0.000,9.000,9.000,0.917,0.830,0.980,0.353,0.709,0.470,0.855,0.697,85.111,1.778,0.000,0.515,4.320,9.930,0.435
2018-02-24,98.667,95.000,100.000,0.191,0.000,0.720,2.867,2.700,3.000,5.089,3.800,6.200,703.678,702.400,704.500,0.000,9.000,9.000,0.206,0.070,0.470,0.120,0.058,0.078,0.127,0.030,78.556,2.356,0.000,0.628,3.280,9.910,0.331
2018-02-25,100.000,100.000,100.000,0.000,0.000,0.000,2.544,2.000,3.800,8.400,6.600,9.400,701.378,700.800,701.800,0.000,9.000,9.000,0.446,0.290,0.720,0.410,0.217,0.000,0.217,0.150,97.778,1.122,4.100,0.736,2.250,9.890,0.227
2018-02-26,92.111,75.000,100.000,1.076,0.000,3.440,0.033,-0.800,0.800,7.244,6.300,8.200,701.433,700.300,702.100,0.000,9.000,9.000,0.376,0.200,0.590,0.367,0.029,0.000,0.029,0.000,87.111,0.767,0.000,0.832,1.250,9.870,0.127
2018-02-27,92.111,66.000,100.000,1.290,0.000,5.670,1.833,1.200,2.700,8.200,6.000,9.900,700.611,699.600,701.300,0.000,9.000,9.000,0.227,0.130,0.350,0.202,0.108,0.003,0.111,0.090,82.556,1.344,0.000,0.911,0.310,9.850,0.032
2018-02-28,28.556,13.000,95.000,19.253,0.720,26.300,4.811,3.200,5.800,4.667,1.900,7.400,701.044,700.000,701.800,0.000,9.000,9.000,0.031,0.010,0.060,0.027,0.000,0.000,0.000,0.000,95.556,-1.278,0.000,0.966,0.000,9.830,0.000
2018-03-01,94.778,85.000,100.000,0.770,0.000,2.280,2.867,2.400,3.200,5.711,5.200,6.100,700.756,700.100,701.400,0.000,9.000,9.000,0.474,0.340,0.700,0.171,0.418,0.019,0.425,0.240,85.667,3.656,0.100,0.995,0.000,9.810,0.000
2018-03-02,100.000,100.000,100.000,0.000,0.000,0.000,4.833,4.400,5.400,6.722,5.500,7.500,700.689,700.000,701.200,0.000,9.000,9.000,0.267,0.220,0.310,0.200,0.191,0.000,0.191,0.150,69.333,4.311,0.000,0.997,0.000,9.780,0.000
2018-03-03,95.556,92.000,99.000,0.659,0.140,1.200,5.389,5.100,5.700,9.411,8.200,12.300,702.089,701.700,702.500,0.000,9.000,9.000,0.548,0.200,0.850,0.004,0.397,0.478,0.647,0.227,58.333,5.111,0.000,0.972,0.070,9.760,0.007
2018-03-04,98.222,89.000,100.000,0.270,0.000,1.680,6.411,5.500,7.000,6.833,5.300,7.800,703.478,702.800,704.300,0.500,9.000,9.000,0.636,0.290,0.900,0.050,0.513,0.422,0.677,0.299,79.444,5.178,0.700,0.925,1.040,9.740,0.107
2018-03-05,96.556,91.000,100.000,0.508,0.000,1.350,4.800,4.200,5.200,6.344,5.100,7.900,702.756,701.600,703.700,0.000,9.000,9.000,0.254,0.220,0.290,0.179,0.121,0.011,0.132,0.080,80.000,4.689,0.200,0.859,1.970,9.720,0.203
2018-03-06,77.667,55.000,100.000,3.820,0.000,8.250,3.911,3.400,4.200,6.733,4.500,8.000,703.000,701.900,703.700,0.000,9.000,9.000,0.284,0.220,0.380,0.279,0.051,0.000,0.051,0.010,84.778,3.100,0.300,0.779,2.880,9.700,0.297
2018-03-07,99.778,99.000,100.000,0.031,0.000,0.140,2.878,2.600,3.100,6.200,4.100,7.900,700.456,698.900,701.600,1.500,9.000,9.000,0.550,0.230,1.000,0.456,0.344,0.000,0.344,0.000,88.222,1.811,1.000,0.691,3.770,9.670,0.390
