night,rh_mean,rh_min,rh_max,dpd_mean,dpd_min,dpd_max,t_air_mean,t_air_min,t_air_max,wind_mean,wind_min,wind_max,pres_mean,pres_min,pres_max,precip_night,precip_known_hours,n_hours_rh,e_tcc_mean,e_tcc_min,e_tcc_max,e_lcc_mean,e_mcc_mean,e_hcc_mean,e_mh_mean,e_mh_min,e_rh_mean,e_t2m_mean,e_precip_night,moon_illum,dark_hours,night_hours,dark_frac
2017-12-01,100.000,100.000,100.000,0.000,0.000,0.000,5.033,4.500,5.500,3.556,1.800,5.800,685.900,685.000,686.500,0.000,9.000,9.000,0.462,0.380,0.840,0.429,0.206,0.000,0.206,0.140,90.556,1.689,0.000,0.927,0.600,10.580,0.057
2017-12-02,97.556,92.000,100.000,0.358,0.000,1.180,4.389,3.700,4.700,2.078,0.800,3.500,685.378,684.500,685.900,0.000,9.000,9.000,0.542,0.200,0.870,0.502,0.107,0.000,0.107,0.010,92.000,2.067,0.100,0.976,0.000,10.590,0.000
2017-12-03,100.000,100.000,100.000,0.000,0.000,0.000,2.800,0.700,3.700,4.889,3.800,5.900,683.200,682.200,684.000,0.000,9.000,9.000,0.409,0.210,0.610,0.396,0.111,0.000,0.111,0.040,93.889,2.944,0.000,0.998,0.000,10.600,0.000
2017-12-04,86.667,80.000,99.000,1.731,0.120,2.650,-1.644,-2.600,-1.100,4.756,3.900,5.400,680.711,680.200,681.100,0.000,9.000,9.000,0.418,0.220,0.640,0.387,0.207,0.000,0.207,0.080,77.111,-0.189,0.000,0.989,0.000,10.600,0.000
2017-12-05,99.556,98.000,100.000,0.053,0.000,0.240,-3.167,-4.300,-2.300,2.267,0.700,5.200,679.622,678.600,680.700,0.000,9.000,9.000,0.879,0.510,1.000,0.837,0.316,0.106,0.387,0.220,90.889,-2.433,1.400,0.952,0.530,10.610,0.050
2017-12-06,100.000,100.000,100.000,0.000,0.000,0.000,0.322,0.000,0.500,4.838,3.900,5.500,680.800,680.500,681.100,2.500,9.000,9.000,0.992,0.970,1.000,0.987,0.719,0.000,0.719,0.620,94.778,-1.544,3.000,0.887,1.590,10.620,0.150
2017-12-07,98.556,91.000,100.000,0.209,0.000,1.310,1.356,1.100,1.700,2.729,1.500,3.500,681.678,680.900,682.000,0.000,9.000,9.000,0.921,0.650,0.980,0.858,0.728,0.000,0.728,0.530,92.111,-0.989,2.400,0.802,2.650,10.620,0.250
2017-12-08,100.000,100.000,100.000,0.000,0.000,0.000,0.200,-0.300,0.900,4.975,3.700,6.200,679.044,678.500,679.700,1.500,9.000,9.000,0.999,0.990,1.000,0.971,0.659,0.826,0.938,0.861,98.667,-4.878,3.100,0.703,3.690,10.630,0.347
2017-12-09,95.000,94.000,96.000,0.604,0.480,0.730,-3.967,-4.900,-2.900,,,,679.711,677.200,680.800,0.000,9.000,9.000,0.932,0.830,1.000,0.926,0.042,0.056,0.095,0.000,96.889,-3.622,0.000,0.597,4.680,10.630,0.440
2017-12-10,55.000,19.000,95.000,10.100,0.620,21.470,1.000,-0.900,4.200,5.111,1.600,8.100,682.111,681.300,682.800,0.000,9.000,9.000,0.457,0.300,0.790,0.248,0.073,0.261,0.318,0.050,91.000,0.267,0.900,0.490,5.620,10.640,0.529
2017-12-11,100.000,100.000,100.000,0.000,0.000,0.000,1.489,1.000,2.100,5.856,4.400,7.000,681.444,680.800,681.900,0.000,9.000,9.000,0.944,0.580,1.000,0.940,0.349,0.021,0.361,0.180,91.444,-0.978,0.300,0.386,6.530,10.640,0.614
2017-12-12,100.000,100.000,100.000,0.000,0.000,0.000,1.833,1.000,2.500,3.856,2.200,5.200,682.400,681.400,683.300,0.500,9.000,9.000,0.946,0.860,1.000,0.923,0.608,0.000,0.608,0.470,96.111,-0.933,0.200,0.289,7.410,10.650,0.696
2017-12-13,96.778,90.000,100.000,0.466,0.000,1.460,0.944,0.500,1.600,3.189,0.600,5.200,682.489,682.100,683.200,1.000,9.000,9.000,0.426,0.260,0.530,0.376,0.272,0.000,0.272,0.200,87.222,-1.233,0.300,0.204,8.280,10.650,0.778
2017-12-14,80.111,66.000,100.000,3.194,0.000,5.720,1.644,0.800,2.500,5.667,3.300,9.600,683.033,682.500,683.500,0.000,9.000,9.000,0.752,0.310,1.000,0.742,0.134,0.000,0.134,0.070,94.667,0.644,0.000,0.131,9.140,10.650,0.858
2017-12-15,73.889,61.000,95.000,4.342,0.710,6.820,1.833,0.000,3.400,5.367,3.500,7.800,683.678,682.600,684.200,0.000,9.000,9.000,0.871,0.690,1.000,0.574,0.050,0.540,0.556,0.020,92.111,1.433,0.200,0.073,9.990,10.650,0.938
2017-12-16,100.000,100.000,100.000,0.000,0.000,0.000,0.578,-0.400,1.300,4.867,3.800,7.200,682.722,681.900,683.400,0.000,9.000,9.000,0.992,0.980,1.000,0.961,0.102,0.614,0.652,0.236,89.778,-3.967,0.000,0.032,10.660,10.660,1.000
2017-12-17,100.000,100.000,100.000,0.000,0.000,0.000,-1.044,-1.700,-0.200,6.200,5.400,7.300,681.944,681.300,682.400,0.000,9.000,9.000,0.972,0.860,1.000,0.962,0.114,0.000,0.114,0.030,94.444,-3.967,0.100,0.008,10.660,10.660,1.000
2017-12-18,88.667,80.000,97.000,1.706,0.430,3.130,2.933,2.400,3.600,2.967,1.800,3.900,684.422,683.900,684.800,0.000,9.000,9.000,0.607,0.480,0.800,0.462,0.287,0.154,0.393,0.160,90.556,-2.644,0.400,0.001,10.660,10.660,1.000
2017-12-19,100.000,100.000,100.000,0.000,0.000,0.000,2.667,2.200,2.900,5.167,4.000,6.800,685.167,684.700,685.600,0.500,9.000,9.000,0.896,0.680,0.970,0.872,0.526,0.016,0.534,0.460,91.222,-2.711,0.100,0.013,10.660,10.660,1.000
2017-12-20,12.000,8.000,23.000,27.452,19.130,31.520,3.756,2.800,4.500,2.589,0.500,3.900,686.722,686.000,687.100,0.000,9.000,9.000,0.180,0.110,0.300,0.172,0.013,0.000,0.013,0.000,82.667,-4.378,0.000,0.042,10.270,10.660,0.964
2017-12-21,37.667,13.000,64.000,14.313,6.100,26.060,2.467,1.600,4.200,3.833,1.900,5.600,685.489,684.400,686.300,0.000,9.000,9.000,0.262,0.150,0.360,0.259,0.010,0.000,0.010,0.000,72.778,-1.200,0.000,0.087,9.440,10.660,0.886
2017-12-22,75.889,74.000,78.000,3.813,3.420,4.170,2.011,1.600,2.400,4.767,4.200,5.800,684.022,683.200,684.600,0.000,9.000,9.000,0.219,0.120,0.320,0.208,0.010,0.000,0.010,0.000,84.000,0.078,0.000,0.148,8.600,10.660,0.806
2017-12-23,89.111,67.000,98.000,1.687,0.280,5.560,1.611,0.300,3.500,4.211,0.700,5.400,683.111,682.300,683.900,0.000,9.000,9.000,0.187,0.090,0.220,0.181,0.001,0.000,0.001,0.000,91.333,0.822,0.000,0.222,7.740,10.660,0.726
2017-12-24,100.000,100.000,100.000,0.000,0.000,0.000,3.078,2.700,4.000,7.844,6.300,9.100,682.089,680.900,683.000,0.000,9.000,9.000,0.492,0.310,0.660,0.481,0.132,0.008,0.138,0.000,90.667,1.889,1.700,0.309,6.870,10.660,0.645
2017-12-25,40.556,29.000,100.000,13.213,0.000,16.480,3.256,1.400,4.100,8.700,7.800,9.800,683.078,682.000,683.700,0.000,9.000,9.000,0.491,0.340,0.770,0.323,0.000,0.207,0.207,0.050,86.222,1.711,0.000,0.404,5.990,10.660,0.562
2017-12-26,18.000,15.000,21.000,22.520,20.620,24.530,5.222,4.400,6.300,8.878,6.600,10.500,684.700,683.900,685.400,0.000,9.000,9.000,0.517,0.350,0.800,0.310,0.102,0.231,0.304,0.107,83.444,0.967,0.200,0.507,5.090,10.660,0.478
2017-12-27,21.444,8.000,32.000,21.478,15.250,31.210,3.578,3.100,4.100,6.567,4.500,7.800,684.633,684.200,685.000,0.000,9.000,9.000,0.531,0.340,0.790,0.504,0.024,0.020,0.043,0.000,85.111,0.989,0.000,0.612,4.150,10.650,0.390
2017-12-28,98.667,89.000,100.000,0.193,0.000,1.600,0.844,-0.400,1.500,7.311,5.000,10.900,683.356,682.300,684.200,0.000,9.000,9.000,0.951,0.720,1.000,0.947,0.468,0.000,0.468,0.040,93.667,0.811,2.100,0.716,3.180,10.650,0.298
2017-12-29,5.222,3.000,8.000,36.893,31.280,42.350,5.378,3.400,7.200,2.311,0.500,4.100,684.778,684.000,685.200,0.000,9.000,9.000,0.396,0.230,0.520,0.389,0.042,0.000,0.042,0.020,87.778,-0.278,0.000,0.812,2.150,10.650,0.202
2017-12-30,56.667,39.000,79.000,8.199,3.240,12.460,1.089,0.500,1.900,3.978,2.500,4.800,683.378,682.300,684.000,0.000,9.000,9.000,0.821,0.290,1.000,0.817,0.139,0.000,0.139,0.040,88.778,0.611,1.900,0.895,1.070,10.650,0.101
2017-12-31,99.778,99.000,100.000,0.027,0.000,0.120,-1.244,-1.500,-0.900,5.950,3.200,6.900,681.222,680.400,681.900,0.000,9.000,9.000,1.000,1.000,1.000,1.000,0.111,0.000,0.111,0.070,97.000,-1.278,1.300,0.957,0.000,10.640,0.000
2018-01-01,62.111,60.000,66.000,6.527,5.680,7.020,2.344,1.800,3.000,4.656,1.100,6.500,683.033,682.500,683.500,0.000,9.000,9.000,0.366,0.180,0.520,0.361,0.051,0.000,0.051,0.020,89.778,-1.156,0.200,0.992,0.000,10.640,0.000
2018-01-02,42.778,21.000,57.000,12.136,7.810,20.570,4.989,4.000,5.800,4.700,2.200,5.900,684.233,683.900,684.500,0.000,9.000,9.000,0.809,0.680,0.910,0.321,0.019,0.698,0.705,0.500,88.667,-0.100,0.000,0.998,0.000,10.630,0.000
2018-01-03,72.556,68.000,76.000,4.519,3.850,5.440,4.511,3.300,5.400,5.122,4.300,5.700,683.922,683.100,684.600,0.000,9.000,9.000,0.841,0.630,0.970,0.441,0.073,0.668,0.685,0.030,86.778,0.922,0.000,0.973,0.080,10.630,0.008
2018-01-04,100.000,100.000,100.000,0.000,0.000,0.000,3.889,3.400,4.200,8.011,6.600,9.100,682.244,680.700,683.400,3.000,9.000,9.000,0.991,0.970,1.000,0.892,0.864,0.477,0.912,0.693,98.556,2.256,2.100,0.920,1.170,10.620,0.110
2018-01-05,100.000,100.000,100.000,0.000,0.000,0.000,4.289,3.500,5.100,6.844,5.800,8.400,682.467,681.700,683.000,0.500,9.000,9.000,0.966,0.810,1.000,0.939,0.647,0.000,0.647,0.480,99.111,2.000,2.700,0.845,2.220,10.620,0.209
2018-01-06,99.889,99.000,100.000,0.016,0.000,0.140,5.478,2.900,6.400,4.775,2.000,6.700,681.678,680.400,682.100,12.000,9.000,9.000,0.999,0.990,1.000,0.992,0.983,0.266,0.989,0.975,99.111,1.767,19.800,0.754,3.220,10.610,0.303
2018-01-07,100.000,100.000,100.000,0.000,0.000,0.000,6.088,5.700,6.200,9.463,7.300,11.100,681.100,679.700,682.900,6.000,9.000,8.000,1.000,1.000,1.000,1.000,0.903,0.374,0.936,0.809,98.444,3.511,6.200,0.655,4.170,10.600,0.393
2018-01-08,100.000,100.000,100.000,0.000,0.000,0.000,2.211,-0.900,4.400,6.600,5.000,8.000,680.156,678.200,681.200,7.000,9.000,9.000,1.000,1.000,1.000,1.000,0.858,0.090,0.869,0.690,99.333,2.933,30.200,0.551,5.080,10.600,0.479
2018-01-09,100.000,100.000,100.000,0.000,0.000,0.000,-1.675,-3.300,-0.600,,,,678.212,676.100,679.400,0.000,8.000,8.000,0.998,0.980,1.000,0.991,0.924,0.000,0.924,0.830,94.667,-4.189,11.900,0.449,5.960,10.590,0.563
2018-01-10,90.667,85.000,94.000,1.111,0.710,1.800,-8.911,-11.300,-7.500,2.256,1.700,2.900,676.544,674.900,677.300,0.000,9.000,9.000,0.713,0.340,0.900,0.417,0.623,0.000,0.623,0.220,74.556,-6.800,2.100,0.352,6.820,10.580,0.645
2018-01-11,71.444,64.000,78.000,3.700,2.750,4.830,-11.756,-12.700,-10.800,1.789,1.600,2.000,675.233,671.100,676.500,0.000,9.000,9.000,0.366,0.270,0.460,0.357,0.062,0.000,0.062,0.040,66.111,-9.389,0.300,0.262,7.670,10.580,0.726
2018-01-12,40.667,32.000,63.000,10.008,5.120,12.320,-8.944,-10.200,-7.700,2.163,1.600,2.800,676.689,673.000,678.100,0.000,9.000,9.000,0.246,0.120,0.360,0.243,0.069,0.000,0.069,0.030,71.222,-10.589,0.100,0.183,8.520,10.570,0.806
2018-01-13,36.000,27.000,51.000,11.437,7.580,14.230,-7.122,-7.900,-6.200,1.344,0.600,1.700,679.811,679.100,680.400,0.000,9.000,9.000,0.381,0.250,0.490,0.368,0.164,0.000,0.164,0.100,79.889,-8.556,0.000,0.116,9.350,10.560,0.886
2018-01-14,87.667,78.000,95.000,1.580,0.610,2.910,-2.789,-3.400,-2.400,3.922,2.500,6.000,681.289,680.400,681.900,0.000,9.000,9.000,0.298,0.240,0.360,0.188,0.207,0.000,0.207,0.150,84.889,-3.500,0.000,0.062,10.170,10.550,0.964
2018-01-15,61.667,50.000,82.000,6.529,2.350,9.280,-0.367,-2.200,1.000,3.078,1.400,4.500,681.344,680.600,681.900,0.000,9.000,9.000,0.228,0.160,0.330,0.218,0.073,0.000,0.073,0.020,85.222,-1.656,0.000,0.025,10.540,10.540,1.000
2018-01-16,84.778,78.000,91.000,2.298,1.310,3.440,1.567,1.000,2.200,6.911,5.900,7.800,680.622,680.400,681.000,0.000,9.000,9.000,0.176,0.110,0.300,0.161,0.036,0.000,0.036,0.010,77.556,1.689,0.000,0.004,10.530,10.530,1.000
2018-01-17,52.667,41.000,81.000,9.098,2.940,12.070,3.344,2.700,3.800,6.200,4.300,7.100,683.222,682.900,683.600,0.000,9.000,9.000,0.297,0.230,0.370,0.270,0.033,0.046,0.079,0.010,89.111,2.722,0.000,0.001,10.520,10.520,1.000
2018-01-18,100.000,100.000,100.000,0.000,0.000,0.000,5.911,5.600,6.100,4.478,4.000,5.300,685.133,684.600,685.600,8.000,9.000,9.000,0.769,0.350,1.000,0.746,0.357,0.000,0.357,0.110,93.333,3.222,0.700,0.017,10.510,10.510,1.000
2018-01-19,100.000,100.000,100.000,0.000,0.000,0.000,4.967,4.600,5.400,6.956,6.100,7.600,683.689,682.600,684.600,1.500,9.000,9.000,0.838,0.530,1.000,0.808,0.287,0.000,0.287,0.200,94.889,4.278,0.700,0.050,9.910,10.500,0.944
2018-01-20,99.556,98.000,100.000,0.062,0.000,0.280,2.522,2.200,2.800,6.378,5.600,8.200,682.278,680.700,683.100,0.000,9.000,9.000,0.380,0.170,1.000,0.378,0.028,0.000,0.028,0.000,93.222,2.311,0.700,0.101,9.040,10.490,0.862
2018-01-21,100.000,100.000,100.000,0.000,0.000,0.000,2.322,1.400,3.000,5.711,4.700,7.200,680.444,679.100,681.600,1.000,9.000,9.000,0.738,0.210,0.980,0.336,0.333,0.476,0.640,0.147,93.444,2.078,0.000,0.169,8.160,10.480,0.779
2018-01-22,100.000,100.000,100.000,0.000,0.000,0.000,1.878,-0.600,3.000,8.622,7.400,9.800,678.344,676.800,679.300,0.500,9.000,9.000,0.544,0.220,1.000,0.537,0.222,0.000,0.222,0.130,87.889,1.678,2.600,0.251,7.270,10.460,0.694
2018-01-23,44.444,16.000,97.000,12.089,0.360,23.160,-1.211,-4.600,1.400,4.300,2.900,5.500,679.144,675.700,681.600,0.000,9.000,9.000,0.234,0.170,0.320,0.229,0.052,0.000,0.052,0.030,79.333,-0.067,0.500,0.346,6.360,10.450,0.608
2018-01-24,99.667,98.000,100.000,0.040,0.000,0.240,-0.856,-1.400,-0.400,5.714,2.700,6.900,679.556,678.900,680.100,0.000,9.000,9.000,0.256,0.170,0.470,0.252,0.028,0.000,0.028,0.000,90.111,-0.578,0.100,0.450,5.420,10.440,0.519
2018-01-25,100.000,100.000,100.000,0.000,0.000,0.000,-0.022,-0.500,0.800,7.500,6.800,8.400,680.033,679.800,680.400,0.500,9.000,9.000,0.370,0.240,0.520,0.362,0.117,0.000,0.117,0.060,82.000,-0.144,0.300,0.559,4.440,10.430,0.426
2018-01-26,100.000,100.000,100.000,0.000,0.000,0.000,1.256,0.900,1.700,8.422,7.200,9.300,679.667,679.000,680.200,0.000,9.000,9.000,0.484,0.350,0.600,0.480,0.087,0.000,0.087,0.010,94.556,-1.644,1.000,0.668,3.420,10.410,0.328
2018-01-27,100.000,100.000,100.000,0.000,0.000,0.000,2.733,2.500,3.100,8.078,6.600,8.900,680.344,679.200,681.000,1.500,9.000,9.000,0.816,0.510,1.000,0.782,0.144,0.039,0.173,0.000,97.111,1.700,0.000,0.772,2.360,10.400,0.227
2018-01-28,100.000,100.000,100.000,0.000,0.000,0.000,2.911,2.000,3.700,8.556,5.300,11.300,678.778,676.800,680.400,8.500,9.000,9.000,0.968,0.830,1.000,0.961,0.319,0.003,0.321,0.220,99.111,0.978,6.700,0.863,1.290,10.390,0.124
2018-01-29,100.000,100.000,100.000,0.000,0.000,0.000,0.144,-0.900,0.800,8.883,8.500,9.100,678.144,677.300,679.000,2.500,9.000,9.000,1.000,1.000,1.000,1.000,0.843,0.010,0.845,0.790,100.000,-4.711,14.300,0.935,0.240,10.370,0.023
2018-01-30,100.000,100.000,100.000,0.000,0.000,0.000,-0.900,-1.100,-0.700,,,,680.000,678.900,680.400,0.000,9.000,9.000,0.961,0.900,1.000,0.934,0.787,0.000,0.787,0.550,97.778,-3.556,2.100,0.982,0.000,10.360,0.000
2018-01-31,100.000,100.000,100.000,0.000,0.000,0.000,-0.178,-0.600,0.000,,,,679.633,678.800,680.100,4.000,9.000,9.000,0.987,0.950,1.000,0.943,0.862,0.000,0.862,0.660,99.778,-2.056,6.700,1.000,0.000,10.340,0.000
2018-02-01,97.778,97.000,98.000,0.267,0.240,0.360,-2.889,-3.600,-2.500,,,,679.311,678.400,680.300,0.000,9.000,9.000,1.000,1.000,1.000,1.000,0.219,0.000,0.219,0.060,99.556,-3.367,1.700,0.988,0.000,10.330,0.000
2018-02-02,98.000,98.000,98.000,0.240,0.240,0.240,-3.489,-3.800,-3.000,,,,679.300,678.600,680.200,0.500,9.000,9.000,1.000,1.000,1.000,1.000,0.667,0.000,0.667,0.510,99.889,-5.311,5.800,0.949,0.620,10.310,0.060
2018-02-03,97.444,97.000,98.000,0.307,0.240,0.360,-3.856,-4.300,-3.400,,,,677.544,676.800,678.200,0.000,9.000,9.000,1.000,1.000,1.000,1.000,0.786,0.000,0.786,0.690,99.778,-9.256,10.400,0.887,1.630,10.300,0.158
2018-02-04,97.111,96.000,98.000,0.347,0.240,0.480,-4.778,-5.300,-4.100,,,,677.200,676.400,677.700,0.000,9.000,9.000,1.000,1.000,1.000,1.000,0.886,0.000,0.886,0.810,100.000,-10.222,9.300,0.808,2.590,10.280,0.252
2018-02-05,94.222,92.000,96.000,0.687,0.470,0.960,-6.178,-6.400,-5.700,,,,676.422,676.000,676.700,0.000,9.000,9.000,0.984,0.940,1.000,0.978,0.218,0.000,0.218,0.170,98.667,-11.478,4.100,0.717,3.520,10.270,0.343
2018-02-06,94.778,93.000,98.000,0.619,0.230,0.840,-6.311,-6.700,-5.100,,,,675.944,675.600,676.300,0.000,9.000,9.000,0.862,0.420,1.000,0.840,0.308,0.000,0.308,0.120,95.667,-9.456,0.800,0.620,4.410,10.250,0.431
2018-02-07,94.778,93.000,96.000,0.633,0.480,0.860,-3.767,-4.400,-2.700,,,,677.667,677.000,678.100,0.000,6.000,9.000,0.989,0.980,0.990,0.949,0.948,0.007,0.948,0.910,98.111,-7.567,7.500,0.521,5.290,10.230,0.517
2018-02-08,98.889,98.000,99.000,0.133,0.120,0.240,-0.533,-1.000,-0.100,,,,678.300,678.100,678.600,,0.000,9.000,0.951,0.890,0.990,0.916,0.569,0.183,0.661,0.530,97.778,-6.767,0.500,0.424,6.150,10.220,0.602
2018-02-09,100.000,100.000,100.000,0.000,0.000,0.000,1.300,1.300,1.300,7.678,7.000,8.600,681.211,680.800,681.600,,0.000,2.000,0.709,0.190,0.930,0.669,0.099,0.261,0.333,0.070,97.778,-4.222,0.000,0.331,6.990,10.200,0.686
2018-02-10,100.000,100.000,100.000,0.000,0.000,0.000,2.422,1.900,2.900,7.467,6.500,9.100,681.578,680.500,682.300,,0.000,9.000,0.997,0.980,1.000,0.992,0.634,0.000,0.634,0.470,100.000,-1.944,2.400,0.245,7.820,10.180,0.768
2018-02-11,100.000,100.000,100.000,0.000,0.000,0.000,-2.038,-2.700,-1.500,,,,680.033,678.100,680.700,,0.000,8.000,1.000,1.000,1.000,1.000,0.106,0.000,0.106,0.090,97.111,-3.456,2.000,0.169,8.630,10.160,0.849
2018-02-12,100.000,100.000,100.000,0.000,0.000,0.000,-3.511,-3.900,-3.200,,,,680.533,679.900,680.900,,0.000,9.000,0.999,0.990,1.000,0.999,0.092,0.000,0.092,0.070,90.556,-4.744,1.000,0.105,9.410,10.150,0.927
2018-02-13,,,,,,,,,,6.122,5.000,6.900,682.911,681.700,683.700,,0.000,0.000,0.976,0.890,1.000,0.849,0.042,0.814,0.822,0.734,94.778,-2.178,0.000,0.054,10.130,10.130,1.000
2018-02-14,,,,,,,,,,7.200,6.500,8.200,683.567,683.100,684.000,,0.000,0.000,0.478,0.140,0.630,0.043,0.001,0.452,0.453,0.130,80.778,0.078,0.000,0.019,10.110,10.110,1.000
2018-02-15,,,,,,,,,,6.511,5.400,7.200,683.389,682.500,684.300,,0.000,0.000,0.140,0.060,0.180,0.132,0.008,0.002,0.010,0.000,67.889,3.856,0.000,0.002,10.090,10.090,1.000
2018-02-16,,,,,,,,,,7.789,6.900,9.900,682.100,681.100,682.800,,0.000,0.000,0.789,0.530,0.920,0.086,0.002,0.773,0.774,0.530,77.556,2.956,0.000,0.004,10.070,10.070,1.000
2018-02-17,,,,,,,,,,6.733,5.800,8.200,682.300,681.600,682.800,,0.000,0.000,0.289,0.190,0.440,0.283,0.001,0.001,0.002,0.000,84.778,2.333,0.000,0.025,10.050,10.050,1.000
2018-02-18,,,,,,,,,,9.856,6.200,13.800,683.189,682.700,683.500,,0.000,0.000,0.331,0.150,0.440,0.076,0.006,0.268,0.271,0.120,50.333,3.233,0.000,0.067,9.150,10.030,0.912
2018-02-19,,,,,,,,,,8.333,6.100,10.900,683.011,682.500,683.600,,0.000,0.000,0.190,0.040,0.560,0.019,0.007,0.157,0.163,0.020,47.778,2.811,0.000,0.128,8.240,10.010,0.822
2018-02-20,,,,,,,,,,8.400,6.800,9.700,681.889,681.200,682.800,,0.000,0.000,0.860,0.650,0.990,0.450,0.347,0.697,0.788,0.476,74.444,3.156,0.200,0.207,7.300,9.990,0.730
2018-02-21,,,,,,,,,,7.967,6.800,8.600,680.511,679.700,680.900,,0.000,0.000,0.940,0.460,1.000,0.932,0.264,0.030,0.281,0.198,96.222,2.267,2.800,0.300,6.330,9.970,0.635
2018-02-22,,,,,,,,,,8.438,7.300,10.400,680.556,679.600,681.400,,0.000,0.000,0.988,0.960,1.000,0.948,0.727,0.657,0.873,0.517,99.778,0.089,5.100,0.404,5.340,9.950,0.536
2018-02-23,,,,,,,,,,7.544,3.900,11.200,682.900,680.700,684.000,,0.000,0.000,0.917,0.830,0.980,0.353,0.709,0.470,0.855,0.697,85.111,1.778,0.000,0.515,4.320,9.930,0.435
2018-02-24,,,,,,,,,,6.844,5.900,8.100,684.100,682.700,684.900,,0.000,0.000,0.206,0.070,0.470,0.120,0.058,0.078,0.127,0.030,78.556,2.356,0.000,0.628,3.280,9.910,0.331
2018-02-25,,,,,,,,,,8.133,7.300,8.900,681.644,680.800,682.400,,0.000,0.000,0.446,0.290,0.720,0.410,0.217,0.000,0.217,0.150,97.778,1.122,4.100,0.736,2.250,9.890,0.227
2018-02-26,,,,,,,,,,6.622,4.400,8.600,682.133,681.000,682.800,,0.000,0.000,0.376,0.200,0.590,0.367,0.029,0.000,0.029,0.000,87.111,0.767,0.000,0.832,1.250,9.870,0.127
2018-02-27,,,,,,,,,,6.867,6.000,7.600,681.367,680.000,682.200,,0.000,0.000,0.227,0.130,0.350,0.202,0.108,0.003,0.111,0.090,82.556,1.344,0.000,0.911,0.310,9.850,0.032
2018-02-28,,,,,,,,,,5.678,3.200,9.100,681.522,679.800,682.600,,0.000,0.000,0.031,0.010,0.060,0.027,0.000,0.000,0.000,0.000,95.556,-1.278,0.000,0.966,0.000,9.830,0.000
2018-03-01,,,,,,,,,,5.700,5.100,6.700,681.489,680.600,682.200,,0.000,0.000,0.474,0.340,0.700,0.171,0.418,0.019,0.425,0.240,85.667,3.656,0.100,0.995,0.000,9.810,0.000
2018-03-02,,,,,,,,,,6.644,5.600,8.400,681.722,680.200,682.800,,0.000,0.000,0.267,0.220,0.310,0.200,0.191,0.000,0.191,0.150,69.333,4.311,0.000,0.997,0.000,9.780,0.000
2018-03-03,,,,,,,,,,6.056,5.700,6.900,683.044,682.400,683.400,,0.000,0.000,0.548,0.200,0.850,0.004,0.397,0.478,0.647,0.227,58.333,5.111,0.000,0.972,0.070,9.760,0.007
2018-03-04,,,,,,,,,,5.644,4.100,6.200,684.578,683.800,685.300,,0.000,0.000,0.636,0.290,0.900,0.050,0.513,0.422,0.677,0.299,79.444,5.178,0.700,0.925,1.040,9.740,0.107
2018-03-05,,,,,,,,,,6.211,5.400,7.700,683.522,682.600,684.800,,0.000,0.000,0.254,0.220,0.290,0.179,0.121,0.011,0.132,0.080,80.000,4.689,0.200,0.859,1.970,9.720,0.203
2018-03-06,,,,,,,,,,6.811,5.100,8.200,682.667,682.400,683.400,,0.000,0.000,0.284,0.220,0.380,0.279,0.051,0.000,0.051,0.010,84.778,3.100,0.300,0.779,2.880,9.700,0.297
2018-03-07,,,,,,,,,,6.644,5.500,7.800,681.011,679.300,682.200,,0.000,0.000,0.550,0.230,1.000,0.456,0.344,0.000,0.344,0.000,88.222,1.811,1.000,0.691,3.770,9.670,0.390
2018-03-08,,,,,,,,,,,,,678.256,676.600,679.000,,0.000,0.000,1.000,1.000,1.000,1.000,0.870,0.031,0.870,0.320,100.000,-5.244,15.700,0.597,4.640,9.650,0.481
2018-03-09,,,,,,,,,,,,,678.144,677.400,678.800,,0.000,0.000,0.919,0.740,1.000,0.917,0.057,0.000,0.057,0.030,89.778,-5.611,0.900,0.502,5.490,9.630,0.570
2018-03-10,,,,,,,,,,4.289,0.500,6.400,681.667,681.400,682.000,,0.000,0.000,0.303,0.220,0.370,0.293,0.050,0.000,0.050,0.000,77.778,-4.356,0.000,0.407,6.310,9.600,0.657
2018-03-11,,,,,,,,,,5.000,3.300,8.300,682.544,681.200,683.300,,0.000,0.000,0.238,0.120,0.350,0.223,0.030,0.000,0.030,0.010,84.333,-1.744,0.000,0.317,7.110,9.580,0.742
2018-03-12,,,,,,,,,,8.344,5.500,11.900,681.700,680.800,682.600,,0.000,0.000,0.812,0.100,1.000,0.804,0.028,0.000,0.028,0.000,94.556,-0.444,0.000,0.232,7.860,9.560,0.823
2018-03-13,,,,,,,,,,3.100,2.100,4.100,683.156,682.100,683.900,,0.000,0.000,0.577,0.070,0.980,0.320,0.380,0.073,0.408,0.000,89.667,0.378,0.000,0.157,8.580,9.530,0.901
2018-03-14,,,,,,,,,,3.044,1.200,4.200,683.711,682.600,684.600,,0.000,0.000,0.570,0.380,0.750,0.217,0.430,0.122,0.481,0.238,85.111,3.911,0.400,0.094,9.270,9.510,0.975
2018-03-15,,,,,,,,,,6.333,3.800,8.700,681.322,679.200,682.600,,0.000,0.000,0.994,0.950,1.000,0.711,0.986,0.938,0.998,0.987,98.333,1.733,18.100,0.044,9.480,9.480,1.000
2018-03-16,,,,,,,,,,4.756,4.100,5.400,682.367,680.800,683.500,,0.000,0.000,0.194,0.180,0.250,0.190,0.079,0.000,0.079,0.030,83.556,1.522,0.100,0.013,9.460,9.460,1.000
